# Headline
amilomotide;amilomotide;3002.41;NC2803Bc Ann. T/4;HSC/67;2021;105;1238372-23-0;HSC/49 (3002.20)
amiloxate;amiloxate;2918.99;NC2373B1b Ann. O/12;HSC/59;2017;83;71617-10-2;HSC/27 (2918.90)
aminoethyl nitrate;nitrate d'aminoéthyle;2922.50;38.100 Ann. Q (No. 144);HSC/11;1993;1;646-02-6;
aminorex;aminorex;2934.91;E.N. Chap. 29 - List I-II (Psychotropic);HSC/25;2000;14;2207-50-3;
amiselimod;amisélimod;2922.50;NC2237B1b Ann. S/8;HSC/57;2016;112;942399-20-4;
amitifadine;amitifadine;2933.99;NC1874B1b Ann. O/1;HSC/51;2013;106;410074-73-6;
amitriptylinoxide;amitriptylinoxyde;2929.90;40.260 Ann. L/2 (No. 10);HSC/17;1996;36;4317-14-0;
amivantamab;amivantamab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2171511-58-1;
amlintide;amlintide;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;76;122384-88-7;HSC/21 (2934.90)
amlitelimab;amlitélimab;3002.13;NC2930Bc Ann. P/25;HSC/69;2022;124;2378692-15-8;
amlivirsen;amlivirsen;2934.99;NC2626B1b Ann. O/6;HSC/63;2019;119;1637640-12-0;
amobarbital;amobarbital;2933.53;E.N. Chap. 29 - List I-II (Psychotropic);HSC/25;2000;1;57-43-2;
amolimogene bepiplasmid;amolimogène bépiplasmide;2934.99;NC1443B1b Ann. P/5;HSC/43;2009;98;870524-46-2;
amopyroquine;amopyroquine;2933.49;NC2004B1b Ann. O/6;HSC/53;2014;8;550-81-2;HSC/11 (2933.40)
amotosalen;amotosalène;2932.20;NC2004B1b Ann. O/6;HSC/53;2014;85;161262-29-9;HSC/29 (2932.29)
amoxydramine camsilate;camsilate d'amoxydramine;2929.90;40.260 Ann. L/2 (No. 11);HSC/17;1996;15;15350-99-9;
amphenidone;amphénidone;2933.79;38.100 Ann. Q (No. 146);HSC/11;1993;10;134-37-2;
ampreloxetine;ampréloxétine;2933.39;NC2626B1b Ann. O/6;HSC/63;2019;119;1227056-84-9;
amprenavir;amprénavir;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;79;161814-49-9;HSC/23 (2935.00)
amredobresib;amrédobrésib;2933.59;NC3086Bc Ann. O/7;HSC/71;2023;126;1610044-98-8;
amsilarotene;amsilarotène;2931.90;NC2373B1b Ann. O/12;HSC/59;2017;98;125973-56-0;HSC/43 (2931.00)
amubarvimab;amubarvimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2509447-07-6;
amuvatinib;amuvatinib;2934.99;NC1649B3b Ann. R/14;HSC/47;2011;103;850879-09-3;
amylmetacresol;amylmétacrésol;2907.19;38.100 Ann. Q (No. 147);HSC/11;1993;55;1300-94-3;
anacetrapib;anacétrapib;2934.99;NC1443B1b Ann. P/5;HSC/43;2009;98;875446-37-0;
anagestone;anagestone;2937.23;NC2004B1b Ann. O/6;HSC/53;2014;16;2740-52-5;HSC/11 (2937.92)
anagliptin;anagliptine;2933.59;NC1649B3b Ann. R/14;HSC/47;2011;103;739366-20-2;
anakinra;anakinra;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;70;143090-92-0;HSC/18 (3002.10)
anamorelin;anamoréline;2933.39;NC1310B1b Ann. N/4;HSC/41;2008;97;249921-19-5;
anaritide;anaritide;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;57;95896-08-5;HSC/11 (2934.90)
anastrozole;anastrozole;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;72;120511-73-1;HSC/18 (2933.90)
anatibant;anatibant;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;88;209733-45-9;HSC/33 (2935.00)
anatumomab mafenatox;anatumomab mafénatox;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;79;0-00-0;HSC/23 (3002.10)
anaxirone;anaxirone;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;52;77658-97-0;HSC/11 (2934.90)
anazocine;anazocine;2933.39;38.100 Ann. Q (No. 151);HSC/11;1993;30;15378-99-1;
Anbalcabtagene autoleucel;Anbalcabtagène autoleucel;3002.51;NC3086Bc Ann. O/8;HSC/71;2023;127;no mention;
anbenitamab;anbénitamab;3002.13;NC2930Bc Ann. P/25;HSC/69;2022;124;2367012-88-0;
ancestim;ancestim;3002.13;NC2373B1b Ann. O/8;HSC/59;2017;79;163545-26-4;HSC/23 (3002.10)
ancremonam;ancrémonam;2941.90 ;NC2803Bc Ann. T/7;HSC/67;2021;123;1810051-96-7;
ancriviroc;ancriviroc;2933.39;NC1004B1b Ann. L/11;HSC/36;2005;92;370893-06-4;
ancrod;ancrod;3507.90;38.100 Ann. Q (No. 152);HSC/11;1993;23;9046-56-4;
andecaliximab ;andécaliximab;3002.13;NC2373B1b Ann. O/7;HSC/59;2017;115;1518996-49-0;
andexanet alfa;andexanet alfa;3002.13;NC2237B1b Ann. T/13;HSC/57;2016;110;1262449-58-0;HSC/55 (3002.10)
anecortave;anécortave;2915.39;NC0430B2 Ann. Q/1 (III);HSC/27;2001;80;7753-60-8;
anetumab corixetan;anétumab corixétan;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2222980-98-3;
anetumab ravtansine;anétumab ravtansine;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;109;1375258-01-7;HSC/53 (3002.10)
angiotensinamide;angiotensinamide;2933.29;38.100 Ann. Q (No. 153);HSC/11;1993;12;53-73-6;
anidulafungin;anidulafungine;2941.90;NC0430B2 Ann. Q/1 (III);HSC/27;2001;81;166663-25-8;
anifrolumab;anifrolumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;109;1326232-46-5;HSC/53 (3002.10)
anileridine;aniléridine;2933.33;E.N. Chap. 29 - List I-I (Narcotic drugs);HSC/25;2000;5;144-14-9;
anisperimus;anispérimus;2925.29;NC2004B1b Ann. O/6;HSC/53;2014;82;170368-04-4;HSC/27 (2925.20)
anistreplase;anistreplase;3507.90;38.100 Ann. Q (No. 154);HSC/11;1993;59;81669-57-0;
anivamersen;anivamersen;2934.99;NC1760B1b Ann. N/8;HSC/49;2012;105;959716-29-1;
anivovetmab;anivovetmab;3002.13;NC3086Bc Ann. O/7;HSC/71;2023;126;2370896-63-0;
Anizatrectinib;Anizatrectinib;2933.59;NC3086Bc Ann. O/8;HSC/71;2023;127;1824664-89-2;
Anrikefon;Anrikéfon;2933.39;NC3086Bc Ann. O/8;HSC/71;2023;127;2269511-95-5;
anrukinzumab;anrukinzumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;98;910649-32-0;HSC/43 (3002.10)
anseculin;anséculine;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;75;155773-59-4;HSC/21 (2934.90)
anselamimab ;ansélamimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2414866-63-8;
Ansornitinib;Ansornitinib;2933.79;NC3086Bc Ann. O/8;HSC/71;2023;127;1448874-96-1;
ansuvimab;ansuvimab;3002.13;NC2930Bc Ann. P/25;HSC/69;2022;124;2375952-29-5;
antazonite;antazonite;2934.10;38.100 Ann. Q (No. 155);HSC/11;1993;15;25422-75-7;
antithrombin alfa;antithrombine alfa;3002.12;NC2116B1b Ann. S/2;HSC/55;2015;93;84720-88-7;HSC/37 (3002.10)
antithrombin gamma;antithrombine gamma;3002.12;NC2116B1b Ann. S/2;HSC/55;2015;107;1311281-25-0;HSC/51 (3002.10)
anumigilimab;anumigilimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2416593-08-1;
Anvatabart opadotin;Anvatabart opadotine;3002.13;NC3086Bc Ann. O/8;HSC/71;2023;127;2636710-07-9;
Anvatabart pactil;Anvatabart pactil;3002.13;NC3086Bc Ann. O/8;HSC/71;2023;127;2636710-06-8;
Anzurstobart;Anzurstobart;3002.13;NC3086Bc Ann. O/8;HSC/71;2023;127;2543693-10-1;
apabetalone;apabétalone;2933.59;NC2116B1b Ann. R/4;HSC/55;2015;110;1044870-39-4;
apadamtase alfa;apadamtase alfa;3507.90;NC2626B1b Ann. O/5;HSC/63;2019;118;2086325-24-6;
apadenoson;apadénoson;2934.99;NC1123B1b Ann. N/1;HSC/38;2006;94;250386-15-3;
apadoline;apadoline;2934.30;42.100 Ann. O (III);HSC/21;1998;74;135003-30-4;
apaflurane;apaflurane;2903.46;NC2803Bc Ann. T/4;HSC/67;2021;73;431-89-0;"HSC/18 (2903.30)
HSC/53 (2903.39)"
apalutamide;apalutamide;2933.39;NC2237B1b Ann. S/9;HSC/57;2016;113;956104-40-8;
apararenone ;apararénone;2935.90;NC2373B1b Ann. O/7;HSC/59;2017;115;945966-46-1;
apatorsen;apatorsen;2934.99;NC2116B1b Ann. R/4;HSC/55;2015;110;1002331-21-6;
apaxifylline;apaxifylline;2939.59;NC2004B1b Ann. O/6;HSC/53;2014;71;151581-23-6;HSC/18 (2939.50)
apaziquone;apaziquone;2933.99;NC0730B2 Ann. M/7;HSC/31;2003;87;114560-48-4;
apilimod;apilimod;2934.99;NC1178B1c Ann. O/5;HSC/39;2007;95;541550-19-0;
apimostinel ;apimostinel;2933.99;NC2373B1b Ann. O/7;HSC/59;2017;115;1421866-48-9;
Apinocaltamide;Apinocaltamide;2933.39;NC3086Bc Ann. O/8;HSC/71;2023;127;1838651-58-3;
apitegromab;apitégromab;3002.13 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2278276-46-1;
apitolisib;apitolisib;2934.99;NC2004B1b Ann. O/4;HSC/53;2014;108;1032754-93-0;
apixaban;apixaban;2933.79;NC1059B2b Ann. O/5;HSC/37;2006;93;503612-47-3;
aplaviroc;aplaviroc;2933.79;NC1178B1c Ann. O/3;HSC/39;2007;94;461443-59-4;
aplindore ;aplindore;2934.99;NC0730B2 Ann. M/7;HSC/31;2003;92;189681-70-7;
apolizumab;apolizumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;87;267227-08-7;HSC/31 (3002.10)
apraglutide;apraglutide;2937.19;NC2626B1b Ann. O/5;HSC/63;2019;118;1295353-98-8;
apratastat;apratastat;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;93;287405-51-0;HSC/37 (2935.00)
apremilast;aprémilast;2930.90;NC1310B1b Ann. N/4;HSC/41;2008;97;608141-41-9;
aprepitant;aprépitant;2934.99;NC0590B2 Ann. L/15;HSC/29;2002;84;170729-80-3;
apricitabine;apricitabine;2934.99;NC1178B1c Ann. O/5;HSC/39;2007;95;160707-69-7;
apricoxib;apricoxib;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;99;197904-84-0;HSC/43 (2935.00)
aprinocarsen;aprinocarsen;2934.99;NC0938B2b Ann. O/2;HSC/35;2005;89;151879-73-1;
aprocitentan;aprocitentan;2933.59;NC2501B1b Ann. M/5;HSC/61;2018;116;1103522-45-7;
aprutumab ;aprutumab;3002.13;NC2373B1b Ann. O/7;HSC/59;2017;115;1634620-63-5;
aprutumab ixadotin ;aprutumab ixadotine;3002.13;NC2373B1b Ann. O/7;HSC/59;2017;115;1708947-48-1;
aptazapine;aptazapine;2933.59;38.100 Ann. Q (No. 156);HSC/11;1993;50;71576-40-4;
aptiganel;aptiganel;2925.29;NC2004B1b Ann. O/6;HSC/53;2014;72;137159-92-3;HSC/18 (2925.20)
aramisulpride;aramisulpride;2933.99 ;NC2803Bc Ann. T/6;HSC/67;2021;122;71675-90-6;
arasertaconazole;arasertaconazole;2934.99;NC1059B2b Ann. O/5;HSC/37;2006;93;583057-48-1;
arazasetron;arazasétron;2934.99;NC2626B1b Ann. O/5;HSC/63;2019;118;2025360-90-9;
arbaclofen;arbaclofène;2922.49;NC1760B1b Ann. N/7;HSC/49;2012;104;69308-37-8;
arbaclofen placarbil;arbaclofène placarbil;2924.29;NC1310B1b Ann. N/4;HSC/41;2008;97;847353-30-4;
arbekacin;arbékacine;2941.90;38.100 Ann. Q (No. 157);HSC/11;1993;56;51025-85-5;
arcitumomab;arcitumomab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;74;154361-48-5;HSC/21 (3002.10)
ardenermin;ardénermine;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;88;305391-49-5;HSC/47 (3002.10)
ardeparin sodium;ardéparine sodique;3001.90;NC1553B1b Ann. O/5;HSC/45;2010;68;9041-08-1;
arfalasin;arfalasine;2933.29;38.100 Ann. Q (No. 158);HSC/11;1993;37;60173-73-1;
arfolitixorin;arfolitixorine;2933.59;NC2501B1b Ann. M/6;HSC/61;2018;117;316901-11-6;
arformoterol;arformotérol;2924.29;NC0938B2b Ann. O/3 (I);HSC/35;2005;90;67346-49-0;
arginine;arginine;2925.29;NC2004B1b Ann. O/6;HSC/53;2014;14;74-79-3;HSC/11 (2925.20)
argipressin;argipressine;2937.19;NC2004B1b Ann. O/6;HSC/53;2014;13;113-79-1;HSC/17 (2937.99)
argiprestocin;argiprestocine;2937.19;NC2004B1b Ann. O/6;HSC/53;2014;13;113-80-4;HSC/18 (2937.99)
arhalofenate;arhalofénate;2924.29;NC1649B3b Ann. R/12;HSC/47;2011;101;24136-23-0;
arimoclomol;arimoclomol;2933.39;NC0845B2 Ann. M/2;HSC/33;2004;88;289893-25-0;
aripiprazole;aripiprazole;2933.79;42.100 Ann. O (IV);HSC/21;1998;75;129722-12-9;
arlipoic acid;acide arlipoïque;2934.99;NC2803Bc Ann. T/3;HSC/67;2021;121;1200-22-2;
armodafinil;armodafinil;2930.90;NC0938B2b Ann. O/3 (II);HSC/35;2005;91;112111-43-0;
arnolol;arnolol;2922.19;38.100 Ann. Q (No. 160);HSC/11;1993;56;87129-71-3;
arofylline;arofylline;2939.59;NC2004B1b Ann. O/6;HSC/53;2014;75;136145-07-8;HSC/21 (2939.50)
arotinolol;arotinolol;2934.10;38.100 Ann. Q (No. 161);HSC/11;1993;48;68377-92-4;
Aroxybutynin;Aroxybutynin;2922.19;NC3086Bc Ann. O/8;HSC/71;2023;127;119618-21-2;
arpraziquantel;arpraziquantel;2933.59;NC2803Bc Ann. T/3;HSC/67;2021;121;57452-98-9;
arprinocid;arprinocide;2933.59;38.100 Ann. Q (No. 162);HSC/11;1993;38;55779-18-5;
artefenomel;artéfénomel;2934.99;NC2004B1b Ann. O/5;HSC/53;2014;109;1029939-86-3;
arteflene;artéflène;2932.99;"40.600 Ann. D, par. 6";HSC/18;1996;70;123407-36-3;
artemisone;artémisone;2934.99;NC1059B2b Ann. O/4;HSC/37;2006;92;255730-18-8;
artemotil;artémotil;2932.99;NC0090B2 Ann. M/5;HSC/23;1999;80;75887-54-6;
artenimol;arténimol;2932.99;NC0250B2 Ann. P/1 (II);HSC/25;2000;81;81496-81-3;
arterolane;artérolane;2932.99;NC1310B1b Ann. N/4;HSC/41;2008;97;664338-39-0;
arundic acid;acide arundique;2915.90;NC0845B2 Ann. M/2;HSC/33;2004;88;185517-21-9;
arzoxifene;arzoxifène;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;80;182133-25-1;HSC/23 (2934.90)
asalhydromorphone;asalhydromorphone;2939.19;NC2626B1b Ann. O/6;HSC/63;2019;119;1431529-94-0;
asapiprant;asapiprant;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;109;932372-01-5;HSC/53 (2935.00)
asciminib ;asciminib;2933.39;NC2373B1b Ann. O/7;HSC/59;2017;115;1492952-76-7;
ascorbyl gamolenate;gamolénate d'ascorbyl;2932.20;NC2004B1b Ann. O/6;HSC/53;2014;79;109791-32-4;HSC/23 (2932.29)
ascrinvacumab;ascrinvacumab;3002.13;NC2237B1b Ann. T/11;HSC/57;2016;113;1463459-96-2;HSC/57 (3002.10) (S/9)
aselizumab;asélizumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;88;395639-53-9;HSC/33 (3002.10)
asenapine;asénapine;2934.99;NC0730B2 Ann. M/7;HSC/31;2003;87;65576-45-6;
aseripide;aséripide;2934.10;42.100 Ann. O (VI);HSC/21;1998;77;153242-02-5;
asfotase alfa;asfotase alfa;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;104;1174277-80-5;HSC/49 (3002.10)
asimadoline;asimadoline;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;74;153205-46-0;HSC/21 (2933.90)
asivatrep;asivatrep;2935.90;NC2501B1b Ann. M/6;HSC/61;2018;117;1005168-10-4;
Asnuciclib;Asnuciclib;2935.90;NC3086Bc Ann. O/8;HSC/71;2023;127;1421693-22-2;
asobamast;asobamast;2934.10;38.100 Ann. Q (No. 163);HSC/11;1993;63;104777-03-9;
asoprisnil;asoprisnil;2937.29;NC0938B2b Ann. O/1;HSC/35;2005;86;199396-76-4;
asoprisnil ecamate;ecamate d'asoprisnil;2937.29;NC0938B2b Ann. O/1;HSC/35;2005;88;222732-94-7;
aspacytarabine;aspacytarabine;2934.99;NC2803Bc Ann. T/2;HSC/67;2021;120;2098942-53-9;
astegolimab;astégolimab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2173054-79-8;
astemizole;astémizole;2933.39;38.100 Ann. Q (No. 164);HSC/11;1993;42;68844-77-9;
astodrimer;astodrimère;2924.29;NC2116B1b Ann. R/4;HSC/55;2015;110;1379746-42-5;
asudemotide;asudémotide;3002.41;NC2803Bc Ann. T/4;HSC/67;2021;107;1018833-53-8;HSC/51 (3002.20)
asunaprevir;asunaprévir;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;105;630420-16-5;HSC/49 (2935.00)
asundexian;asundexian;2933.79 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2064121-65-7;
asunercept;asunercept;3002.13;NC2237B1b Ann. T/10;HSC/57;2016;114;1450882-18-4;(List 112 asinercept)
asvasiran;asvasiran;2934.99;NC2116B1b Ann. R/5;HSC/55;2015;111;870094-26-1;
atabecestat;atabécestat;2934.99;NC2501B1b Ann. M/6;HSC/61;2018;117;1200493-78-2;
atacicept;atacicept;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;95;845264-92-8;HSC/39 (3002.10)
ataciguat;ataciguat;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;88;254877-67-3;HSC/33 (2935.00)
atagabalin;atagabaline;2922.49;NC1604B1b Ann. N/6;HSC/46;2010;102;223445-75-8;
ataluren;ataluren;2934.99;NC1604B1b Ann. N/5;HSC/46;2010;101;775304-57-9;
atamestane;atamestane;2937.29;NC2004B1b Ann. O/6;HSC/53;2014;54;96301-34-7;HSC/11 (2937.99)
atamparib;atamparib;2933.59;NC2930Bc Ann. P/25;HSC/69;2022;124;2381037-82-5;
ataquimast;ataquimast;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;82;182316-31-0;HSC/27 (2933.90)
atazanavir;atazanavir;2933.39;NC0845B2 Ann. M/2;HSC/33;2004;88;198904-31-3;
atecegatran;atécégatran;2933.99;NC1649B3b Ann. R/14;HSC/47;2011;103;917904-13-3;
atecegatran fexenetil;atécégatran fexénétil;2933.99;NC1649B3b Ann. R/14;HSC/47;2011;103;433937-93-0;
atelocantel;atélocantel;2933.39;NC2501B1b Ann. M/5;HSC/61;2018;116;1370540-16-1;
atesidorsen;atésidorsen;2934.99;NC2501B1b Ann. M/5;HSC/61;2018;116;872063-57-5;
atexakin alfa;atexakine alfa;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;72;143631-61-2;HSC/18 (3002.10)
atezolizumab;atézolizumab;3002.13;NC2237B1b Ann. T/10;HSC/57;2016;112;1380723-44-3;HSC/57 (3002.10) (S/8)
atibeprone;atibéprone;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;72;153420-96-3;HSC/18 (2934.90)
atibuclimab;atibuclimab;3002.13 ;NC2803Bc Ann. T/11;HSC/67;2021;124 COVID-19;2417175-94-9;
aticaprant;aticaprant;2933.99;NC2626B1b Ann. O/6;HSC/63;2019;119;1174130-61-0;
atidarsagene autotemcel;atidarsagène autotemcel;3002.51 ;NC2803Bc Ann. T/7;HSC/67;2021;123;no mention;
atidortoxumab;atidortoxumab;3002.13;NC2501B1b Ann. M/6;HSC/61;2018;117;1939108-95-8;
atigliflozin;atigliflozine;2940.00;NC1553B1b Ann. O/7;HSC/45;2010;100;647834-15-9;
atilmotin;atilmotine;2933.99;NC1059B2b Ann. O/4;HSC/37;2006;92;533927-56-9;
atinumab;atinumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;104;1226761-65-4;HSC/49 (3002.10)
atinvicitinib ;atinvicitinib;2934.99;NC3086Bc Ann. O/7;HSC/71;2023;126;2169273-59-8;
atiprimod;atiprimod;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;75;123018-47-3;HSC/21 (2933.90)
atiprosin;atiprosine;2933.59;38.100 Ann. Q (No. 166);HSC/11;1993;54;89303-63-9;
atiratecan;atiratécan;2939.79;NC2237B1b Ann. T/12;HSC/57;2016;101;867063-97-6;HSC/47 (2939.99)
Atisnolerbart;Atisnolerbart;3002.13;NC3086Bc Ann. O/8;HSC/71;2023;127;2456308-79-3;
atizoram;atizoram;2933.59;42.100 Ann. O (III);HSC/21;1998;74;135637-46-6;
atleradstrocel;atléradstrocel;3002.51;NC2803Bc Ann. T/3;HSC/67;2021;121;no mention;
atliprofen;atliprofène;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;77;108912-17-0;HSC/21 (2934.90)
atocalcitol;atocalcitol;2909.49;NC0938B2b Ann. O/1;HSC/35;2005;88;302904-82-1;
atogepant;atogépant;2933.79;NC2501B1b Ann. M/5;HSC/61;2018;116;1374248-81-3;
atoltivimab;atoltivimab;3002.13;NC2803Bc Ann. T/2;HSC/67;2021;120;2135632-29-8;
atopaxar;atopaxar;2934.99;NC1760B1b Ann. N/7;HSC/49;2012;104;751475-53-3;
atorolimumab;atorolimumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;80;202833-08-7;HSC/23 (3002.10)
atorvastatin;atorvastatine;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;71;134523-00-5;HSC/18 (2933.90)
atrasentan;atrasentan;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;83;195733-43-8;HSC/27 (2934.90)
atreleuton;atréleuton;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;78;154355-76-7;HSC/22 (2934.90)
atrimustine;atrimustine;2922.49;40.260 Ann. L/2 (No. 42);HSC/17;1996;61;75219-46-4;
atromepine;atromépine;2939.79;NC2116B1b Ann. S/1;HSC/55;2015;15;428-07-9;HSC/11 (2939.90)    HSC/53 (2939.99)
atuliflapon;atuliflapon;2933.59;NC2930Bc Ann. P/27;HSC/69;2022;125;2041075-86-7;
atuveciclib ;atuvéciclib;2933.69;NC2373B1b Ann. O/7;HSC/59;2017;115;1414943-94-4;
atuzabrutinib;atuzabrutinib;2933.59;NC2930Bc Ann. P/27;HSC/69;2022;125;1581714-49-9;
atuzaginstat;atuzaginstat;2924.29;NC2930Bc Ann. P/25;HSC/69;2022;124;2211981-76-7;
audencel;audencel;3002.51;NC2803Bc Ann. T/4;HSC/67;2021;115;no mention;HSC/61 (3002.90)
aumolertinib;aumolertinib;2933.59;NC2930Bc Ann. P/25;HSC/69;2022;124;1899-21-05-1;
auriclosene;auriclosène;2929.90;NC1874B1b Ann. O/2;HSC/51;2013;107;846056-87-9;
autogene cevumeran;autogène cévuméran;3002.41;NC2930Bc Ann. P/28;HSC/69;2022;122;2365453-34-3;
avacincaptad pegol;avacincaptad pégol;3907.29;NC2803Bc Ann. T/4;HSC/67;2021;113;1613641-69-2;HSC/57 (3907.20)
avacopan;avacopan;2933.39;NC2373B1b Ann. O/6;HSC/59;2017;114;1346623-17-3;
avadomide;avadomide;2933.59;NC2501B1b Ann. M/6;HSC/61;2018;117;1015474-32-4;
avagacestat;avagacestat;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;104;1146699-66-2;HSC/49 (2935.00)
avalglucosidase alfa;avalglucosidase alfa;3507.90;NC2501B1b Ann. M/6;HSC/61;2018;117;1802558-87-7;
avalotcagene ontaparvovec;avalotcagène ontaparvovec;3002.49;NC2930Bc Ann. P/33;HSC/69;2022;121;2227000-30-6;HSC/67 (3002.90)
avanafil;avanafil;2933.59;NC1004B1b Ann. L/11;HSC/36;2005;92;330784-47-9;
avanbulin;avanbuline;2934.99;NC2803Bc Ann. T/2;HSC/67;2021;120;798577-91-0;
avapritinib;avapritinib;2933.59;NC2501B1b Ann. M/6;HSC/61;2018;117;1703793-34-3;
avasimibe;avasimibe;2929.90;NC0430B2 Ann. Q/1 (III);HSC/27;2001;80;166518-60-1;
avasopasem manganese;avasopasem manganèse;2933.39;NC2626B1b Ann. O/6;HSC/63;2019;120;435327-40-5;(List 119)
avatrombopag;avatrombopag;2934.10;NC1874B1b Ann. O/2;HSC/51;2013;107;570406-98-3;
avdoralimab;avdoralimab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2226393-85-5;
avelumab;avélumab;3002.13;NC2237B1b Ann. T/11;HSC/57;2016;113;1537032-82-8;HSC/57 (3002.10) (S/9)
avexitide;avexitide;2937.19;NC2803Bc Ann. T/2;HSC/67;2021;120;133514-43-9;
avibactam;avibactam;2933.39;NC1649B3b Ann. R/14;HSC/47;2011;103;1192500-31-4;
avipendekin pegol;avipendékine pégol;3002.13 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2361317-09-9;
aviptadil;aviptadil;2933.29;42.750 Ann. O;HSC/22;1998;78;40077-57-4;
aviscumine;aviscumine;3002.49;NC2803Bc Ann. T/9;HSC/67;2021;84;223577-45-5;HSC/31 (3002.90)
avitriptan;avitriptan;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;76;151140-96-4;HSC/21 (2935.00)
avizakimab;avizakimab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2229685-51-0;
avoplacel;avoplacel;3002.51;NC2803Bc Ann. T/4;HSC/67;2021;119;no mention;HSC/63 (3002.90)
avoralstat;avoralstat;2933.39;NC2237B1b Ann. S/8;HSC/57;2016;112;918407-35-9;
avorelin;avoréline;2937.19;NC2004B1b Ann. O/6;HSC/53;2014;74;140703-49-7;HSC/21 (2937.99)
avosentan;avosentan;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;93;290815-26-8;HSC/37 (2935.00)
avotaciclib;avotaciclib;2933.59 ;NC2803Bc Ann. T/7;HSC/67;2021;123;1983983-41-0;
avotermin;avotermine;2934.99;NC1649B3b Ann. R/10;HSC/47;2011;77;182212-66-4;
avutometinib ;avutométinib;2934.99;NC3086Bc Ann. O/7;HSC/71;2023;126;946128-88-7;
axalimogene filolisbac;axalimogén filolisbac ;3002.49;NC2930Bc Ann. P/33;HSC/69;2022;112;no mention;HSC/57 (3002.90)
axatilimab;axatilimab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2155851-88-8;
axelopran;axélopran;2933.39;NC2004B1b Ann. O/5;HSC/53;2014;109;949904-48-7;
axicabtagene ciloleucel;axicabtagène ciloleucel;3002.51;NC2803Bc Ann. T/4;HSC/67;2021;117;no mention;HSC/61 (3002.90)
axitinib;axitinib;2933.39;NC1178B1c Ann. O/3;HSC/39;2007;94;319460-85-0;
axitirome;axitirome;2924.29;NC0430B2 Ann. Q/1 (I);HSC/27;2001;82;156740-57-7;
axomadol;axomadol;2922.50;NC0730B2 Ann. M/7;HSC/31;2003;87;187219-95-0;
azabon;azabon;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;16;1150-20-5;HSC/11 (2935.00)
azalanstat;azalanstat;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;73;143393-27-5;HSC/18 (2934.90)
azamidugene autotemcel;azamidugène autotemcel;3002.51;NC2930Bc Ann. P/27;HSC/69;2022;125;no mention;
azatadine;azatadine;2933.39;38.100 Ann. Q (No. 170);HSC/11;1993;18;3964-81-6;
